Media,BT_Score,Std_Error,Rating
Films: Drama,-46.51,0.3431,1
Predictions and guesses: Order,-46.54,0.3431,1
Tastes: Countries,-46.57,0.3431,1
Errors: Psychoanalyzing,-46.59,0.3431,1
Day's happenings: Present event,-46.67,0.3431,1
Rivalries: Organizations,-46.73,0.3431,1
Errors: Scholars,-46.73,0.3431,1
Conflicts and disagreements: Classification,-46.76,0.3431,1
Quotations: Prophet,-46.87,0.3431,1
Childhood: Geography,-46.99,0.3431,1
Worries: Costs,-47.29,0.3431,1
Finest moments: Competition,-47.39,0.3431,1
Worries: Promises,-47.41,0.3431,1
Things previously discussed: Details,-47.41,0.3431,1
Tastes: Colors,-47.49,0.3431,1
Films: Realism,-47.51,0.3431,1
Observations: Timings,-47.58,0.3431,1
Beliefs: Abandoned,-47.65,0.3431,1
Rivalries: Intellectuals,-47.69,0.3431,1
Customs: Getting information,-47.7,0.3431,1
Language: Hard words,-47.71,0.3431,1
Books,-47.71,0.3431,1
Rivalries: Nations,-47.71,0.3431,1
Dislikes: Activities,-47.8,0.3431,1
Love: Degrees,-48.02,0.3431,1
Day's happenings: Conflicts,-48.05,0.3431,1
Predictions and guesses: Range,-48.09,0.3431,1
Predictions and guesses: Function,-48.1,0.3431,1
Conflicts and disagreements: Clerk,-48.21,0.3431,1
Errors: Perfectibility (sans),-48.27,0.3431,1
Dislikes: Situations,-48.29,0.3431,1
Errors: Application,-48.48,0.3431,1
Horrible experiences,-48.49,0.3431,1
Films: Seeable,-48.51,0.3431,1
Childhood: Fads,-48.62,0.3431,1
Day's happenings: Attitudes,-48.65,0.3431,1
Films: Greatest,-48.66,0.3431,1
Worries: Too late,-48.68,0.3431,1
Tastes: Smells,-48.71,0.3431,1
Errors: Classifying,-48.72,0.3431,1
Conflicts and disagreements: Imaginary,-48.88,0.3431,1
Day's happenings: Requests,-48.93,0.3431,1
Errors: Emulation,-49.04,0.3431,1
Errors: Taking tests,-49.05,0.3431,1
Appearances: Furniture,-49.11,0.3431,1
Conflicts and disagreements: Degree,-49.15,0.3431,1
Day's happenings: Elements,-49.21,0.3431,1
Predictions and guesses: Status,-49.26,0.3431,1
Errors: Relaxing,-49.29,0.3431,1
Observations: Appearances,-49.29,0.3431,1
Tastes: Services,-49.34,0.3431,1
Controversies,-49.44,0.3431,1
Language: Elocution,-49.52,0.3431,1
Quotations: Judge,-49.56,0.3431,1
Facts,-49.66,0.3431,1
Worries: News,-49.74,0.3431,1
Appearances: Anomalies,-49.77,0.3431,1
Books: Heard about,-49.91,0.3431,1
Worries: Perturbations,-50.0,0.3431,1
Fears: Boredom,-50.0,0.3431,1
Connex,-50.0,0.3431,1
Worries: Tasks,-50.0,0.3431,1
Conflicts and disagreements: With,-50.0,0.3431,1
Appearances: Best and worst,-50.08,0.3431,1
Films: Forthcoming,-50.19,0.3431,1
Errors: Life planning,-50.24,0.3431,1
Tastes: Periodicals,-50.28,0.3431,1
Appearances: Family,-50.3,0.3431,1
Childhood: Inabilities,-50.38,0.3431,1
Appearances: Pet or animal,-50.56,0.3431,1
Films: Continuities,-50.61,0.3431,1
Appearances: New,-50.63,0.3431,1
Films: Sequel,-50.75,0.3431,1
Worries: Irresponsibility,-50.78,0.3431,1
Circumstances,-50.79,0.3431,1
Appearances: Performance,-50.84,0.3431,1
Things previously discussed: Additions,-50.94,0.3431,1
Food,-50.95,0.3431,1
Rivalries: Groups,-51.12,0.3431,1
Errors: Grammar or syntax,-51.21,0.3431,1
Errors: Correction,-51.24,0.3431,1
Errors: Analogy,-51.26,0.3431,1
Errors: In fiction,-51.35,0.3431,1
Errors: Examination,-51.49,0.3431,1
Errors: Traveling,-51.62,0.3431,1
Day's happenings: Theories,-51.78,0.3431,1
Errors: Plant care,-52.03,0.3431,1
Conflicts and disagreements: Criticism of,-52.1,0.3431,1
Errors: Own,-52.13,0.3431,1
Things previously discussed: Other's reactions,-52.32,0.3431,1
Love: Lovers criticized,-52.41,0.3431,1
Worries: Competition,-52.42,0.3431,1
Dislikes,-52.75,0.3431,1
Quotations: Businessman,-52.85,0.3431,1
Appearances: Social event (eg dance or parade),-53.06,0.3431,1
Conflicts and disagreements: Of the other,-53.11,0.3431,1
Errors: Searching,-53.14,0.3431,1
Day's happenings,-53.18,0.3431,1
Errors: Professional,-53.26,0.3431,1
Changes: Academic,-53.74,0.3431,1
Effects,-53.9,0.3431,1
Observations: Deeds,-54.1,0.3431,1
Errors: Simplification,-54.11,0.3431,1
Language: Logomachy,-54.16,0.3431,1
Observations: Processions,-54.8,0.3431,1
Rivalries: Parents,-55.03,0.3431,1
Films: Old,-55.18,0.3431,1
Fears: Catastrophe,-55.45,0.3431,1
Predictions and guesses: Fallacy,-55.52,0.3431,1
Predictions and guesses: Whole,-55.66,0.3431,1
Appearances: Food,-55.67,0.3431,1
Errors: Using devices,-55.92,0.3431,1
Worries: Misconception,-57.14,0.3431,1
Predictions and guesses: Use,-57.59,0.3431,1
Conflicts and disagreements: Food,-58.16,0.3431,1
Predictions and guesses: Interference,-58.43,0.3431,1
Errors: Reforming,-58.55,0.3431,1
Observations: Conditions,-59.4,0.3431,1
Worries: Dangers and risks,-59.46,0.3431,1
Predictions and guesses: Assumption,-59.48,0.3431,1
Predictions and guesses: State,-59.5,0.3431,1
Language: Misuse,-59.78,0.3431,1
Day's happenings: Exertions,-60.53,0.3431,1
Errors: Uncertain or arguable,-61.24,0.3431,1
Beauty: Architectural,-61.56,0.3431,1
Worries: Creations,-61.66,0.3431,1
Conflicts and disagreements: Persistent,-61.72,0.3431,1
Childhood: Discipline,-61.8,0.3431,1
Predictions and guesses: Act,-61.99,0.3431,1
Worries: Unpreparedness,-62.26,0.3431,1
Tastes: Romances,-62.39,0.3431,1
Worries: Ignorance,-62.49,0.3431,1
Fears: Legal action,-62.6,0.3431,1
Observations: Trivia,-62.84,0.3431,1
Observations: Locations,-62.93,0.3431,1
Worries: Military,-63.07,0.3431,1
Language: Grammar,-63.62,0.3431,1
Customs: Parents,-63.64,0.3431,1
Conflicts and disagreements: Priority,-63.64,0.3431,1
People in general,-63.76,0.3431,1
Childhood: Jobs and duties,-63.95,0.3431,1
Needs,-64.08,0.3431,1
Clarifications,-64.3,0.3431,1
Day's happenings: Combination,-64.3,0.3431,1
Films: Cliches,-64.38,0.3431,1
Day's happenings: Recreation,-64.43,0.3431,1
Changes: Other person,-64.54,0.3431,1
Worries: Propriety,-64.72,0.3431,1
Books: Biographies,-64.83,0.3431,1
Fears: Refusal,-64.92,0.3431,1
Childhood: Luck,-64.93,0.3431,1
Day's happenings: The other's,-64.95,0.3431,1
Acts,-65.01,0.3431,1
Tastes: Outings,-65.03,0.3431,1
Changes: Eating,-65.15,0.3431,1
Fears: Error,-65.42,0.3431,1
Conflicts and disagreements: Teacher,-65.44,0.3431,1
Tasks,-65.49,0.3431,1
Films: Discrepancies,-65.49,0.3431,1
Childhood: Idols,-65.5,0.3431,1
Observations: Spouse,-65.52,0.3431,1
Errors: Diagnosis (fault finding),-65.54,0.3431,1
Fears: Poisoning,-65.56,0.3431,1
Changes: House layout,-65.57,0.3431,1
Childhood: Excesses,-65.65,0.3431,1
Conflicts and disagreements: Context,-65.77,0.3431,1
Day's happenings: School,-65.79,0.3431,1
Changes: Financial status,-65.96,0.3431,1
Travels,-66.1,0.3431,1
Quotations: Expert,-66.25,0.3431,1
Day's happenings: Social event,-66.34,0.3431,1
Worries: Duties,-66.35,0.3431,1
Fears: Imaginary,-66.42,0.3431,1
Conflicts and disagreements: When,-66.53,0.3431,1
Errors: Evaluation,-66.57,0.3431,1
Beauty: Painting,-66.77,0.3431,1
Day's happenings: Effect,-66.83,0.3431,1
Predictions and guesses: Need,-66.86,0.3431,1
Day's happenings: Status quo,-66.87,0.3431,1
Observations: Uses,-66.88,0.3431,1
Worries: Past,-66.94,0.3431,1
Predictions and guesses: Solution,-66.94,0.3431,1
Day's happenings: Reading,-66.98,0.3431,1
Childhood: Enemies,-66.99,0.3431,1
Day's happenings: Family,-67.03,0.3431,1
Errors: Compensation for,-67.04,0.3431,1
Books: Genres,-67.04,0.3431,1
Worries: Wear,-67.04,0.3431,1
Tastes: Flowers and plants,-67.08,0.3431,1
Tastes: Weekends,-67.11,0.3431,1
Errors: Industry,-67.22,0.3431,1
Day's happenings: Contexts,-67.23,0.3431,1
Beauty: Conduct,-67.32,0.3431,1
Errors: Maximal,-67.47,0.3431,1
Conflicts and disagreements: Policeman,-67.51,0.3431,1
Errors: Differentiation,-67.51,0.3431,1
Fundamentals,-67.52,0.3431,1
Changes: Place of residence,-67.61,0.3431,1
Customs: Entertainment,-67.71,0.3431,1
Day's happenings: Chain,-67.75,0.3431,1
Books: By same author,-67.77,0.3431,1
Errors: Filling out forms,-67.78,0.3431,1
Childhood: Social events,-67.86,0.3431,1
Quotations: Bible,-67.94,0.3431,1
Worries: Hubris,-67.99,0.3431,1
Quotations: Other person,-68.02,0.3431,1
Fears: Anarchy or chaos,-68.02,0.3431,1
Errors: Working,-68.05,0.3431,1
Rivalries: Colleagues,-68.07,0.3431,1
Conflicts and disagreements: Style,-68.07,0.3431,1
Customs: Traveling,-68.07,0.3431,1
Things previously discussed: Own reactions,-68.1,0.3431,1
Appearances: Wanted or needed,-68.1,0.3431,1
Appearances: Functions and reasons,-68.2,0.3431,1
Worries: The other person,-68.32,0.3431,1
Books: Period,-68.35,0.3431,1
Books: Achievements,-68.36,0.3431,1
Day's happenings: Difference,-68.42,0.3431,1
Language: Substitute,-68.43,0.3431,1
Appearances: Natural and artificial,-68.46,0.3431,1
Books: Bibliography,-68.48,0.3431,1
Conflicts and disagreements: Behavior,-68.51,0.3431,1
Books: Juvenile,-68.51,0.3431,1
Tastes: Social events,-68.57,0.3431,1
Observations: Arrangements,-68.58,0.3431,1
Jokes,-68.58,0.3431,1
Errors: Deduction,-68.6,0.3431,1
Day's happenings: Plans,-68.65,0.3431,1
Positions,-68.78,0.3431,1
Day's happenings: Society,-68.9,0.3431,1
Worries: Food,-68.92,0.3431,1
Errors: Architecture,-68.92,0.3431,1
Films: In production,-69.11,0.3431,1
Observations: Antagonism,-69.12,0.3431,1
Errors: Driving,-69.15,0.3431,1
Quotations: Idol,-69.16,0.3431,1
Dislikes: Foods,-69.17,0.3431,1
Tastes: Customs,-69.22,0.3431,1
Day's happenings: Self,-69.27,0.3431,1
Worries: Cons,-69.34,0.3431,1
Errors: Dangers and risks,-69.34,0.3431,1
Conflicts and disagreements: Dress,-69.42,0.3431,1
Films: Situations,-69.44,0.3431,1
One's faults and limitations,-69.54,0.3431,1
Errors: Dieting,-69.54,0.3431,1
Day's happenings: Asides,-69.57,0.3431,1
Fears: Degree,-69.61,0.3431,1
Changes: Problems,-69.64,0.3431,1
Day's happenings: Advice and suggestions,-69.73,0.3431,1
Errors: Cooking,-69.75,0.3431,1
Errors: Editing,-69.8,0.3431,1
Customs: Work,-69.85,0.3431,1
Quotations: Celebrities,-70.03,0.3431,1
Language: Synonyms,-70.09,0.3431,1
Errors: Instructing,-70.22,0.3431,1
Books: Sequels,-70.23,0.3431,1
Errors: Child raising,-70.3,0.3431,1
Films: Worst,-70.43,0.3431,1
Appearances: Plant,-70.49,0.3431,1
Day's happenings: Omissions,-70.55,0.3431,1
Beliefs: Religious,-70.55,0.3431,1
Errors: Musicianship,-70.56,0.3431,1
Day's happenings: Purchases,-70.6,0.3431,1
Day's happenings: News,-70.73,0.3431,1
Things previously discussed: Relationships,-70.76,0.3431,1
Beauty: Aspects,-70.85,0.3431,1
Errors: Calculating,-70.95,0.3431,1
Quotations: Teacher,-71.01,0.3431,1
Language: Situations,-71.02,0.3431,1
Fears: Accident,-71.05,0.3431,1
Quotations: Imaginary,-71.06,0.3431,1
Appearances: Artwork,-71.07,0.3431,1
Childhood: Clubs,-71.19,0.3431,1
Day's happenings: Details,-71.25,0.3431,1
Errors: Computer use,-71.37,0.3431,1
Quotations: Antagonist,-71.5,0.3431,1
Dislikes: Beliefs,-71.52,0.3431,1
Extraordinary individuals,-71.54,0.3431,1
Errors: Litigation,-71.67,0.3431,1
Worries: Travel,-71.71,0.3431,1
Predictions and guesses: Limit,-71.8,0.3431,1
Tastes: Yard,-71.88,0.3431,1
Day's happenings: Resources,-71.95,0.3431,1
Books: Libraries,-71.97,0.3431,1
Childhood: Obedience,-72.0,0.3431,1
Changes: Style,-72.02,0.3431,1
Errors: Competing,-72.03,0.3431,1
Dislikes: Causes,-72.06,0.3431,1
Books: Past,-72.06,0.3431,1
Dislikes: Philosophies,-72.08,0.3431,1
Films: Description,-72.16,0.3431,1
Customs: Study,-72.35,0.3431,1
Fears: Evil,-72.4,0.3431,1
Day's happenings: Losses and costs,-72.41,0.3431,1
Films: Successes and failures,-72.45,0.3431,1
School,-72.47,0.3431,1
Dislikes: Values,-72.57,0.3431,1
Errors: Imaginable,-72.73,0.3431,1
Errors: Arbitrating,-73.11,0.3431,1
Tastes: Cars,-73.22,0.3431,1
Errors: Eating,-73.25,0.3431,1
Appearances: Alternative comparisons,-73.27,0.3431,1
Worries: Misemphasis,-73.27,0.3431,1
Judgements of person and acts,-73.3,0.3431,1
Beauty: Maximal,-73.51,0.3431,1
Errors: Storing things,-73.71,0.3431,1
Dislikes: Morals,-73.81,0.3431,1
Beauty: Speech,-73.83,0.3431,1
Changes: Affiliations,-73.84,0.3431,1
Language: Literary criticism,-73.91,0.3431,1
Quotations: Blurb,-74.13,0.3431,1
Childhood: Homework,-74.18,0.3431,1
Tastes: Sports,-74.19,0.3431,1
Films: Special effects,-74.21,0.3431,1
Changes: Fashion,-74.21,0.3431,1
Language: Acrostics,-74.23,0.3431,1
Beliefs: Synthetic,-74.27,0.3431,1
Changes,-74.33,0.3431,1
Quotations: News media,-74.98,0.3431,1
Dislikes: Hypotheses,-74.98,0.3431,1
Beauty: Absolute,-75.05,0.3431,1
Childhood: Dress,-75.07,0.3431,1
Worries: Sordor,-75.1,0.3431,1
Appearances: Building,-75.94,0.3431,1
Errors: Bodily movement,-76.0,0.3431,1
Errors: Job selection,-76.19,0.3431,1
Language: Worst words,-76.28,0.3431,1
Dislikes: Present,-76.38,0.3431,1
Observations: Devices,-79.6,0.3431,1
Errors: Persuasion,-79.68,0.3431,1
Beliefs: Opponents',-80.68,0.3431,1
Day's happenings: Questions,-81.61,0.3431,1
Tastes: Stores,-82.25,0.3431,1
Errors: Defining,-82.61,0.3431,1
Errors: Reacting,-83.01,0.3431,1
Worries: Surprise,-83.28,0.3431,1
Books: Author,-84.24,0.3431,1
Worries: Logic,-84.55,0.3431,1
Appearances: Ambiguities,-84.88,0.3431,1
Quotations: Poem,-85.37,0.3431,1
Changes: Rank,-85.42,0.3431,1
Errors: Following instructions,-85.66,0.3431,1
Errors: Description,-85.97,0.3431,1
Errors: Feeling,-86.08,0.3431,1
Fears: Monsters,-86.53,0.3431,1
Errors: Aesthetic matters,-86.91,0.3431,1
Errors: Gesturing,-87.1,0.3431,1
Fears: Ugliness,-87.14,0.3431,1
Dislikes: Institutions,-87.18,0.3431,1
Observations: Contents,-87.67,0.3431,1
Language: Criticism,-87.83,0.3431,1
Day's happenings: Chronology,-88.04,0.3431,1
Books: Worst or worse,-88.17,0.3431,1
Errors: Writing and style,-88.29,0.3431,1
Errors: Erotic life,-88.3,0.3431,1
Observations: Dress or makeup,-88.42,0.3431,1
Day's happenings: Where,-88.45,0.3431,1
Books: Failures,-88.49,0.3431,1
Tastes: Charities,-88.67,0.3431,1
Errors: Summarizing,-88.8,0.3431,1
Errors: Debating,-88.81,0.3431,1
Tastes: Manners,-89.04,0.3431,1
Art,-89.22,0.3431,1
Language: Fads,-89.34,0.3431,1
Worries: Criticism,-89.38,0.3431,1
Day's happenings: Hazards,-89.45,0.3431,1
Childhood: Body,-89.54,0.3431,1
Finances,-89.57,0.3431,1
Errors: Guessing,-89.75,0.3431,1
Conflicts and disagreements: Religion,-89.96,0.3431,1
Errors: Children,-90.0,0.3431,1
Errors: Nutritional planning,-90.03,0.3431,1
Errors: Soliciting,-90.32,0.3431,1
Beauty: Importance,-90.32,0.3431,1
Day's happenings: Annoyances or frustrations,-90.4,0.3431,1
Day's happenings: Ignorance,-90.46,0.3431,1
Tastes: Dress,-90.49,0.3431,1
Options,-90.59,0.3431,1
Changes: Appearance,-90.59,0.3431,1
Observations: Manners,-90.64,0.3431,1
Day's happenings: Tasks and chores,-90.67,0.3431,1
Customs: Church,-90.82,0.3431,1
Proof,-90.87,0.3431,1
Books: Treatises,-91.04,0.3431,1
Customs: Wilderness,-91.22,0.3431,1
Errors: Narration,-91.25,0.3431,1
Trends,-91.3,0.3431,1
Errors: Typing,-91.33,0.3431,1
Language: Slogans,-91.35,0.3431,1
Worries: Tastes,-91.36,0.3431,1
Things previously discussed: Denouement,-91.37,0.3431,1
Errors: House work,-91.38,0.3431,1
Quotations: Doctor,-91.63,0.3431,1
Errors: Unknown,-91.73,0.3431,1
Beauty: Body,-91.77,0.3431,1
Errors: Outings,-91.81,0.3431,1
Errors: Celebrities,-91.82,0.3431,1
Requests,-91.82,0.3431,1
Opinions,-91.86,0.3431,1
Language: Jargon,-91.91,0.3431,1
Dislikes: Professions,-92.01,0.3431,1
Worries: Appearance,-92.02,0.3431,1
Tastes: Politics,-92.17,0.3431,1
Things previously discussed: Why discussed,-92.21,0.3431,1
Day's happenings: What,-92.22,0.3431,1
Tastes: Famous persons,-92.51,0.3431,1
Errors: Accounting,-92.51,0.3431,1
Day's happenings: Hierarchy,-92.52,0.3431,1
Rankings,-92.54,0.3431,1
Beliefs: Political,-92.71,0.3431,1
Errors: Interior design,-92.73,0.3431,1
Changes: Wants,-92.8,0.3431,1
Quotations: Boss,-92.8,0.3431,1
Childhood: School subjects,-92.81,0.3431,1
Day's happenings: Criticism,-92.87,0.3431,1
Day's happenings: Threats,-92.87,0.3431,1
Language: Word lists,-92.91,0.3431,1
Tastes: Newspapers,-92.99,0.3431,1
Customs: Parties,-93.05,0.3431,1
Tastes: Pets,-93.05,0.3431,1
Dislikes: Animals,-93.22,0.3431,1
References,-93.29,0.3431,1
Childhood: Romance,-93.31,0.3431,1
Customs: Walking,-93.62,0.3431,1
Appearances: Causes and bases,-93.63,0.3431,1
Childhood: Fights and conflicts,-93.9,0.3431,1
Dislikes: Remarks,-93.92,0.3431,1
Things previously discussed,-94.04,0.3431,1
Worries: Antagonism,-94.09,0.3431,1
Films: Location and setting,-94.11,0.3431,1
Tastes: Tourism,-94.15,0.3431,1
Dislikes: Religion,-94.15,0.3431,1
Dislikes: Classes,-94.16,0.3431,1
Rivalries: Celebrities,-94.36,0.3431,1
Beauty: Face,-94.73,0.3431,1
Errors: Preparing,-94.96,0.3431,1
Appearances: Differences,-95.0,0.3431,1
Dislikes: Means,-95.02,0.3431,1
Language: Handwriting and graphology,-95.22,0.3431,1
Errors: Toasting,-95.52,0.3431,1
Errors: Vacationing,-96.13,0.3431,1
Day's happenings: Shopping,-96.23,0.3431,1
Appearances: Types and taxonomy,-96.32,0.3431,1
Propriety,-96.38,0.3431,1
Errors: Comparisons,-96.69,0.3431,1
Homelife,-96.8,0.3431,1
Appearances: Systems,-97.21,0.3431,1
Errors: Hobbies,-97.47,0.3431,1
Appearances: Dimensions and aspects,-97.56,0.3431,1
Complaints,-97.62,0.3431,1
Love: Predictions,-98.29,0.3431,1
Dislikes: Subjects,-98.3,0.3431,1
Observations: Quantities,-98.44,0.3431,1
Appearances: Passersby,-98.47,0.3431,1
Beliefs: Rank,-98.51,0.3431,1
Things previously discussed: Omissions,-99.14,0.3431,1
Errors: Conversing,-101.41,0.3431,1
Quotations: Father,-102.8,0.3431,1
Day's happenings: Expectations,-103.24,0.3431,1
Errors: Absence of,-103.7,0.3431,1
Criticisms,-104.24,0.3431,1
Books: Books history,-104.37,0.3431,1
Assertions,-106.37,0.3431,1
Fears: Bad luck,-106.79,0.3431,1
Society,-107.15,0.3431,1
Beauty: Ugliness,-107.34,0.3431,1
Childhood: Manners and tact,-107.48,0.3431,1
Finest moments: Exertion,-107.6,0.3431,1
Beliefs: Authorities',-108.62,0.3431,1
Fears: Impotence,-109.27,0.3431,1
Day's happenings: Spectrum,-109.74,0.3431,1
Changes: Possessions,-109.82,0.3431,1
Quotations: Critic or reviewer,-110.19,0.3431,1
Appearances: Old,-110.64,0.3431,1
Language: Scientific terminology,-110.86,0.3431,1
Dislikes: Details,-110.92,0.3431,1
Rivalries: With the other person,-110.97,0.3431,1
Religion,-111.01,0.3431,1
Day's happenings: Situations,-111.09,0.3431,1
Language: Labels (tags),-111.3,0.3431,1
Worries: Irrelevance,-111.74,0.3431,1
Errors: Reading,-111.77,0.3431,1
Day's happenings: Gussin (?),-111.85,0.3431,1
Customs: Shopping,-112.02,0.3431,1
Tactics,-112.04,0.3431,1
Worries: Dislikes,-112.13,0.3431,1
Worries: Rumors,-112.32,0.3431,1
Errors: Proving,-112.49,0.3431,1
Errors: Imitation,-112.57,0.3431,1
Tastes: Organizations and clubs,-112.59,0.3431,1
Appearances: City or country,-112.61,0.3431,1
Day's happenings: Offers and proposals,-112.8,0.3431,1
Errors: Cleaning,-112.89,0.3431,1
Methods,-113.01,0.3431,1
Errors: Coordinating,-113.17,0.3431,1
Errors: Criticism,-113.19,0.3431,1
Predictions and guesses: Not,-113.23,0.3431,1
Errors: Hosting parties,-113.31,0.3431,1
Quotations: Athlete,-113.32,0.3431,1
Appearances: Content or parts,-113.48,0.3431,1
Tastes: Night life,-113.52,0.3431,1
Errors: Spouse,-113.73,0.3431,1
Appearances,-113.76,0.3431,1
Errors: Pronunciation,-113.76,0.3431,1
Day's happenings: Degree,-113.91,0.3431,1
Errors: Religious matters,-114.0,0.3431,1
Beauty: Types,-114.04,0.3431,1
Films: Illusions,-114.05,0.3431,1
Worries: Stupidity,-114.05,0.3431,1
Appearances: Landscape,-114.07,0.3431,1
Tastes: Churches,-114.23,0.3431,1
Tastes: Houses,-114.34,0.3431,1
Dreams: Other's,-114.48,0.3431,1
Books: Bought,-114.55,0.3431,1
Errors: Sleeping,-114.55,0.3431,1
Conflicts and disagreements: Boss,-114.56,0.3431,1
Customs: Daily agenda,-114.56,0.3431,1
Tastes: Social classes,-114.57,0.3431,1
Worries: Meetings,-114.58,0.3431,1
Errors: Cultivating friends,-114.62,0.3431,1
Errors: Home upkeep,-114.64,0.3431,1
Errors: Exercising,-114.87,0.3431,1
Worries: Dress,-114.9,0.3431,1
Language: Baby talk and juvenile,-115.02,0.3431,1
Quotations: Correspondent,-115.05,0.3431,1
Tastes: Television,-115.07,0.3431,1
Appearances: Chronology,-115.12,0.3431,1
Errors: Applying makeup,-115.46,0.3431,1
Worries: Rules,-115.46,0.3431,1
Appearances: House,-115.74,0.3431,1
Conditions,-115.87,0.3431,1
Appearances: Place,-115.91,0.3431,1
Day's happenings: Bads,-115.92,0.3431,1
Dislikes: Methods,-115.95,0.3431,1
Day's happenings: Blame or credit,-115.99,0.3431,1
Dislikes: Places,-116.18,0.3431,1
Manners,-116.22,0.3431,1
Dislikes: Events,-116.28,0.3431,1
Quotations: Consultant,-116.38,0.3431,1
Day's happenings: Wrongs,-116.47,0.3431,1
Errors: Drawing,-116.7,0.3431,1
Errors: Answering,-116.76,0.3431,1
Appearances: Handwriting,-116.83,0.3431,1
Dislikes: Politics,-116.87,0.3431,1
Day's happenings: Stresses and strains,-116.88,0.3431,1
Errors: Punishment,-117.14,0.3431,1
Observations: State,-117.17,0.3431,1
Language: Antonyms,-117.2,0.3431,1
Causes,-117.24,0.3431,1
Instructions,-117.5,0.3431,1
Dislikes: Trends,-117.62,0.3431,1
Day's happenings: Work,-117.69,0.3431,1
Appearances: Structure,-118.14,0.3431,1
Worries: Punishment,-118.5,0.3431,1
Appearances: Importance,-118.8,0.3431,1
Dislikes: Films,-118.83,0.3431,1
Tastes: Knickknackery,-119.66,0.3431,1
Dislikes: Duties,-120.44,0.3431,1
Day's happenings: Tests checks and experiments,-125.08,0.3431,1
Worries: Premature,-126.36,0.3431,1
Conclusions,-126.84,0.3431,1
Errors: Degree,-127.79,0.3431,1
Childhood: Punishment,-129.88,0.3431,1
Changes: Duties,-130.03,0.3431,1
Tastes: Parties,-130.11,0.3431,1
Tastes: Commercial goods,-130.73,0.3431,1
Worries: House,-131.32,0.3431,1
Films: Types,-131.35,0.3431,1
Beliefs: Military,-131.36,0.3431,1
Errors: Listening to music,-131.46,0.3431,1
Tastes: Schools,-131.91,0.3431,1
Quotations,-131.98,0.3431,1
Means,-132.41,0.3431,1
Dislikes: Future,-133.42,0.3431,1
Errors: Minimal,-133.7,0.3431,1
Errors: Letter writing,-133.73,0.3431,1
The calendar,-133.88,0.3431,1
Appearances: Neighborhood,-134.02,0.3431,1
Appearances: Disease symptom,-134.08,0.3431,1
Appearances: Acquaintances,-134.21,0.3431,1
Dislikes: Entertainment,-134.57,0.3431,1
Quotations: Politician,-134.63,0.3431,1
Errors: Handwriting,-134.9,0.3431,1
Acquaintances,-135.33,0.3431,1
Errors: Shopping,-135.4,0.3431,1
Errors: Dancing,-135.59,0.3431,1
Appearances: Likes and dislikes,-135.85,0.3431,1
Errors: Playing,-136.54,0.3431,1
Changes: Dress,-136.62,0.3431,1
Errors: Insulting,-136.69,0.3431,1
Errors: Personal hygiene,-136.7,0.3431,1
Errors: Using services,-136.71,0.3431,1
Errors: Recreation,-136.74,0.3431,1
Dislikes: Music,-137.17,0.3431,1
Tastes: Professionals,-137.18,0.3431,1
Appearances: The other person,-137.47,0.3431,1
Costs,-137.56,0.3431,1
Dislikes: Past,-137.64,0.3431,1
Errors: Recitation,-137.67,0.3431,1
Dislikes: Nature,-138.06,0.3431,1
Errors: Fighting,-138.08,0.3431,1
Errors: Yard work,-138.25,0.3431,1
Errors: Spelling,-138.49,0.3431,1
Worries: Complaints,-138.82,0.3431,1
Things previously discussed: Corrections,-139.83,0.3431,1
Dislikes: Concepts,-140.18,0.3431,1
Errors: Military,-140.22,0.3431,1
Dislikes: Weather,-140.85,0.3431,1
One's locale,-146.92,0.3431,1
Films: Preview,-147.91,0.3431,1
Changes: Celebrities,-149.38,0.3431,1
Errors: Scheduling,-152.56,0.3431,1
Worries: Weather,-152.76,0.3431,1
Last year,-153.07,0.3431,1
Possessions,-153.11,0.3431,1
Quotations: Coworker,-153.79,0.3431,1
Appearances: Self,-154.0,0.3431,1
Customs,-154.05,0.3431,1
Quotations: Authorities,-154.49,0.3431,1
Beauty: False,-155.65,0.3431,1
Beliefs: Orthodox,-156.1,0.3431,1
Appearances: Body,-156.62,0.3431,1
Appearances: Resemblances,-156.89,0.3431,1
Appearances: Extremes,-157.29,0.3431,1
Appearances: Celebrities,-157.78,0.3431,1
Tastes: Furniture,-158.06,0.3431,1
Appearances: Dress,-158.29,0.3431,1
Errors: Excuses,-158.46,0.3431,1
Dislikes: Art,-158.94,0.3431,1
Dislikes: Topics,-158.96,0.3431,1
Stupidity,-159.13,0.3431,1
Dislikes: Organizations,-159.26,0.3431,1
Errors: Other person's,-159.34,0.3431,1
Dislikes: Types,-159.35,0.3431,1
Changes: Weather,-159.37,0.3431,1
Appearances: Device,-159.45,0.3431,1
Dislikes: Individuals,-160.54,0.3431,1
Idols,-161.94,0.3431,1
Work,-168.07,0.3431,1
Errors: Past,-168.67,0.3431,1
Meetings,-169.06,0.3431,1
Nonsense,-169.23,0.3431,1
Fights,-173.22,0.3431,1
Worries: Possessions,-174.25,0.3431,1
Books: Manuals,-174.6,0.3431,1
Errors,-175.04,0.3431,1
Tastes: Perfumes and cosmetics,-175.13,0.3431,1
Rivalries: Spouse,-176.21,0.3431,1
Errors: Choosing cooks,-176.22,0.3431,1
Dislikes: Friends,-177.2,0.3431,1
Appearances: Signs,-177.41,0.3431,1
