Media,BT_Score,Std_Error,Rating
Fears: Pain,-48.67,0.341,1
Illustrations,-48.69,0.341,1
Fears: Disruption,-48.75,0.341,1
Films: Details,-48.81,0.341,1
Predictions and guesses: Assumption,-48.87,0.341,1
Quotations: Imaginary,-48.87,0.341,1
Films: Preview,-48.87,0.341,1
Quotations: Movie,-48.92,0.341,1
Day's happenings: Analogy,-48.97,0.341,1
Predictions and guesses: Who,-48.97,0.341,1
Errors: Romance,-49.1,0.341,1
Day's happenings: Chain,-49.1,0.341,1
Predictions and guesses: Reaction,-49.11,0.341,1
Books: Juvenile,-49.21,0.341,1
Films: Development,-49.24,0.341,1
Childhood: Circles,-49.27,0.341,1
Tastes: Designs,-49.31,0.341,1
Worries: Disagreements,-49.32,0.341,1
Jokes,-49.32,0.341,1
Errors: Children,-49.41,0.341,1
Books: Picture books,-49.41,0.341,1
Day's happenings: Tests checks and experiments,-49.42,0.341,1
Customs: Shopping,-49.43,0.341,1
Day's happenings: Probabilities,-49.52,0.341,1
Films: Technology,-49.56,0.341,1
Predictions and guesses: Behavior,-49.64,0.341,1
Tastes: Cities,-49.64,0.341,1
Errors: Past,-49.67,0.341,1
Books: Best-sellers,-49.68,0.341,1
Tastes: Smells,-49.74,0.341,1
Worries: Antagonism,-49.75,0.341,1
Day's happenings: Losses and costs,-49.76,0.341,1
Films: Actors,-49.79,0.341,1
Beauty: Voice,-49.82,0.341,1
Predictions and guesses: Value,-49.91,0.341,1
Tastes,-50.21,0.341,1
Films: Types,-50.21,0.341,1
Day's happenings: Blame or credit,-50.23,0.341,1
Errors: Imitation,-50.24,0.341,1
Errors: Imaginable,-50.25,0.341,1
Predictions and guesses: Circumstance,-50.38,0.341,1
Errors: Outings,-50.61,0.341,1
Errors: Reacting,-50.64,0.341,1
Dreams: Things,-50.86,0.341,1
Tastes: Professionals,-50.89,0.341,1
Quotations: Father,-50.94,0.341,1
Books: Reference books,-50.96,0.341,1
Errors: Toasting,-50.97,0.341,1
Day's happenings: Wishes,-51.21,0.341,1
Errors: Using services,-51.29,0.341,1
Observations: Style,-51.35,0.341,1
Appearances: Ambiguities,-51.36,0.341,1
Errors: Maximal,-51.44,0.341,1
Errors: Drawing,-51.54,0.341,1
Errors: Aesthetic matters,-51.66,0.341,1
Beauty: Types,-51.78,0.341,1
Worries: Competition,-51.79,0.341,1
Predictions and guesses: Where,-51.85,0.341,1
Childhood: Discipline,-52.05,0.341,1
Quotations: Authorities,-52.1,0.341,1
Books: Abridgements,-52.41,0.341,1
Rivalries: Colleagues,-52.43,0.341,1
Tastes: Houses,-52.59,0.341,1
Errors: Taking tests,-52.64,0.341,1
Errors: Letter writing,-52.72,0.341,1
Errors: Lobbying for causes,-52.91,0.341,1
Appearances: Likes and dislikes,-53.0,0.341,1
Errors: Guessing,-53.15,0.341,1
Errors: Photography,-53.44,0.341,1
Day's happenings: Meetings,-53.48,0.341,1
Predictions and guesses: Analogy,-53.63,0.341,1
Appearances: Differences,-53.81,0.341,1
Fears: Enmity or enemies,-54.05,0.341,1
Fears: Incapacitation,-54.22,0.341,1
Worries: Bathos,-54.76,0.341,1
Finest moments: Security,-55.39,0.341,1
Quotations: Historic people,-57.47,0.341,1
Quotations: Coworker,-58.13,0.341,1
Fears: Forgetting,-58.43,0.341,1
Childhood: Obedience,-58.98,0.341,1
Language: Dictionaries and glossaries,-59.45,0.341,1
Fears: Children's,-60.05,0.341,1
Day's happenings: Importance,-60.39,0.341,1
Errors: Responding to emergencies,-60.39,0.341,1
Errors: Description,-60.4,0.341,1
Childhood: Health and ills,-60.93,0.341,1
School,-61.06,0.341,1
Predictions and guesses: Process,-61.22,0.341,1
Language: Slang,-61.23,0.341,1
Day's happenings: Recreation,-61.36,0.341,1
Worries: Rules,-62.12,0.341,1
Worries: World events,-62.16,0.341,1
Errors: Inventing,-62.57,0.341,1
Fears: Waste,-63.11,0.341,1
Childhood: Stupidities,-63.2,0.341,1
Beauty: Speech,-63.21,0.341,1
Observations: Activities,-63.34,0.341,1
Errors: Reading,-63.77,0.341,1
Errors: Artists,-63.85,0.341,1
Worries: Acts,-63.86,0.341,1
Things previously discussed: Generalizations,-63.98,0.341,1
Tastes: Entertainment,-64.17,0.341,1
Day's happenings: Wrongs,-64.22,0.341,1
Rivalries: Intellectuals,-64.37,0.341,1
Effects,-64.8,0.341,1
Books: Bought,-64.93,0.341,1
Predictions and guesses: Present,-64.97,0.341,1
Ignorance,-65.31,0.341,1
Predictions and guesses: Fallacy,-65.51,0.341,1
Dreams: Shapes,-65.61,0.341,1
Predictions and guesses: Range,-65.96,0.341,1
Worries: Means,-66.05,0.341,1
Vistas,-66.12,0.341,1
Observations: Deceptions,-66.16,0.341,1
Conflicts and disagreements: Politics,-66.21,0.341,1
Predictions and guesses: Use,-66.26,0.341,1
Films: Greatest,-66.41,0.341,1
Errors: Planning,-66.43,0.341,1
Fears: Ananke,-66.52,0.341,1
Facts,-66.56,0.341,1
Things never before discussed: Random,-66.64,0.341,1
Books: By same author,-66.72,0.341,1
People in general,-66.82,0.341,1
Changes: Duties,-66.9,0.341,1
Films: Description,-66.91,0.341,1
Conclusions,-67.11,0.341,1
Quotations: Antagonist,-67.22,0.341,1
Tastes: Pets,-67.3,0.341,1
Dislikes: Institutions,-67.37,0.341,1
Childhood: Geography,-67.45,0.341,1
Day's happenings: Ambiguities,-67.5,0.341,1
Childhood: Fads,-67.53,0.341,1
Things previously discussed,-67.57,0.341,1
Worries: House,-67.58,0.341,1
Books: Guides,-67.61,0.341,1
Day's happenings: When,-67.74,0.341,1
Conflicts and disagreements: Food,-67.85,0.341,1
Beauty: Ugliness,-68.24,0.341,1
Day's happenings: Resources,-68.33,0.341,1
Conflicts and disagreements: Money,-68.38,0.341,1
Rivalries,-68.41,0.341,1
Worries: Government,-68.51,0.341,1
Rivalries: Kids,-68.67,0.341,1
Love: Love spats,-68.68,0.341,1
Love: Fantasies,-68.69,0.341,1
Conflicts and disagreements: Criticism of,-68.76,0.341,1
Errors: Playing,-68.77,0.341,1
Language: Anagrams,-68.85,0.341,1
Childhood: Rivals,-69.01,0.341,1
Errors: Bedtime storytelling,-69.01,0.341,1
Day's happenings: What,-69.04,0.341,1
Language: Epithets,-69.06,0.341,1
Books: Achievements,-69.06,0.341,1
Films: Forces,-69.15,0.341,1
Films: Continuities,-69.25,0.341,1
Quotations: Businessman,-69.39,0.341,1
Tastes: Flowers and plants,-69.52,0.341,1
Day's happenings: Work,-69.54,0.341,1
Childhood: Vices and sins,-69.55,0.341,1
Observations: Games,-69.55,0.341,1
Appearances: Extremes,-69.58,0.341,1
Errors: Traveling,-69.61,0.341,1
Rivalries: Among pets,-69.62,0.341,1
Observations: Repetitions,-69.62,0.341,1
Worries: Methods,-69.65,0.341,1
Tastes: Parties,-69.68,0.341,1
Childhood: Punishment,-69.74,0.341,1
Quotations: Judge,-69.77,0.341,1
Day's happenings: Errors,-69.84,0.341,1
Tastes: Romances,-69.99,0.341,1
Appearances: Artwork,-70.03,0.341,1
Tastes: Groups and circles,-70.04,0.341,1
Errors: Giving directions,-70.06,0.341,1
Tastes: Styles,-70.08,0.341,1
Childhood: Eating,-70.1,0.341,1
Tastes: Furniture,-70.11,0.341,1
Appearances: Pet or animal,-70.12,0.341,1
Quotations: Doctor,-70.18,0.341,1
Appearances: Wanted or needed,-70.2,0.341,1
Day's happenings: Hazards,-70.29,0.341,1
Errors: Word use,-70.49,0.341,1
Appearances: Causes and bases,-70.66,0.341,1
Fears: Catastrophe,-70.67,0.341,1
Predictions and guesses: Type,-70.67,0.341,1
Books: Lent or given,-70.8,0.341,1
Worries: Propriety,-70.83,0.341,1
Funny experiences: Own pranks,-70.94,0.341,1
Day's happenings: Threats,-70.97,0.341,1
Observations: Processions,-70.99,0.341,1
Errors: Accusing,-71.03,0.341,1
Films: Cliches,-71.07,0.341,1
Acquaintances,-71.08,0.341,1
Correlations,-71.16,0.341,1
Rivalries: With the other person,-71.2,0.341,1
Day's happenings: Where,-71.22,0.341,1
Predictions and guesses: Cost,-71.23,0.341,1
Predictions and guesses: Law,-71.27,0.341,1
Language: Elocution,-71.27,0.341,1
Predictions and guesses: How,-71.27,0.341,1
Rivalries: Neighbors,-71.34,0.341,1
Day's happenings: Relaxations and idling,-71.46,0.341,1
Predictions and guesses: Status,-71.47,0.341,1
Errors: Competing,-71.52,0.341,1
Predictions and guesses: Interference,-71.52,0.341,1
Tastes: Causes,-71.52,0.341,1
Conflicts and disagreements: Imaginary,-71.64,0.341,1
Observations: Examples,-71.66,0.341,1
Pets,-71.76,0.341,1
Beliefs: Tests,-71.89,0.341,1
Errors: Musicianship,-71.92,0.341,1
Childhood: Hates,-71.99,0.341,1
Observations: Types,-72.26,0.341,1
Conflicts and disagreements: Comparison,-72.46,0.341,1
Day's happenings: Drama,-72.49,0.341,1
Errors: Pronunciation,-72.55,0.341,1
Errors: Searching,-72.63,0.341,1
Predictions and guesses: State,-72.75,0.341,1
Errors: Dieting,-72.83,0.341,1
Predictions and guesses: Condition,-72.83,0.341,1
Observations: Transactions,-72.86,0.341,1
Conflicts and disagreements: Prediction,-72.87,0.341,1
Predictions and guesses: Force,-73.02,0.341,1
Observations: Appearances,-73.12,0.341,1
Last year,-73.25,0.341,1
Errors: Psychoanalyzing,-73.26,0.341,1
Fears: Onerous government,-73.64,0.341,1
Fears: Spouse's,-73.71,0.341,1
Quotations: Athlete,-73.75,0.341,1
Day's happenings: Shopping,-73.76,0.341,1
Dislikes: Classes,-73.8,0.341,1
Dislikes: Foods,-73.94,0.341,1
Appearances: Signs,-74.02,0.341,1
Films: Sequel,-74.03,0.341,1
Errors: Relaxing,-74.36,0.341,1
Errors: Fighting,-74.39,0.341,1
Tastes: Commercial goods,-74.41,0.341,1
Conflicts and disagreements: Subordinate,-74.52,0.341,1
Dislikes: Friends,-74.52,0.341,1
Appearances: Family,-74.91,0.341,1
Language: Nonsense words,-74.92,0.341,1
Errors: Participating in ceremonies and rituals,-74.92,0.341,1
Appearances: Analyses,-74.95,0.341,1
Errors: Cleaning,-74.96,0.341,1
Day's happenings: Policies,-75.01,0.341,1
Day's happenings: Elements,-75.17,0.341,1
Fears: Displeasure,-75.22,0.341,1
Conditions,-75.36,0.341,1
Fears: Insanity,-75.48,0.341,1
Language: Word lists,-75.54,0.341,1
Errors: Hosting parties,-75.88,0.341,1
Appearances: Place,-76.45,0.341,1
Habits,-76.97,0.341,1
Customs: Parties,-77.02,0.341,1
Predictions and guesses: Parts,-77.25,0.341,1
Conflicts and disagreements: Dress,-77.34,0.341,1
Dislikes: Future,-77.4,0.341,1
Predictions and guesses: Rate,-77.58,0.341,1
Tastes: Stores,-77.75,0.341,1
Books: Anthologies,-77.77,0.341,1
Funny experiences: Fantasied,-78.05,0.341,1
Appearances: House,-78.43,0.341,1
Dreams: Events,-79.32,0.341,1
Predictions and guesses: Problem,-80.31,0.341,1
Opinions,-80.91,0.341,1
Fears: Degree,-83.39,0.341,1
Offers,-83.77,0.341,1
Day's happenings: Actions strategy and tactics,-84.0,0.341,1
Assertions,-84.49,0.341,1
Fears: Imaginary,-84.79,0.341,1
Errors: Debating,-84.96,0.341,1
Fears: Manipulation,-85.02,0.341,1
Food,-85.38,0.341,1
Worries: Crime,-85.52,0.341,1
Changes: Weather,-85.67,0.341,1
Books: Treatises,-86.05,0.341,1
Observations: Things,-86.06,0.341,1
Language: Worst words,-86.1,0.341,1
Conflicts and disagreements: Act,-86.14,0.341,1
Funny experiences: Others' pranks,-86.4,0.341,1
Books: Period,-86.76,0.341,1
Upcoming events,-87.39,0.341,1
Conflicts and disagreements: Degree,-87.79,0.341,1
Quotations,-87.96,0.341,1
Day's happenings: Offers and proposals,-88.31,0.341,1
Errors: Differentiation,-88.33,0.341,1
Appearances: Importance,-88.37,0.341,1
Films: Drama,-88.42,0.341,1
Tactics,-88.6,0.341,1
Customs: Entertainment,-88.63,0.341,1
Childhood: Possessions,-88.68,0.341,1
Errors: Industry,-88.75,0.341,1
Conflicts and disagreements: Ranking,-88.76,0.341,1
Quotations: Child,-88.9,0.341,1
Day's happenings: Tasks and chores,-89.02,0.341,1
Predictions and guesses: Rank,-89.2,0.341,1
Errors: Comparisons,-89.24,0.341,1
Rivalries: Parents,-89.53,0.341,1
Fears: Natural disasters,-89.53,0.341,1
Appearances: Painting,-89.59,0.341,1
Things previously discussed: Other's reactions,-89.75,0.341,1
Fears: Disease,-89.96,0.341,1
Quotations: Mother,-90.01,0.341,1
Day's happenings: Ignorance,-90.02,0.341,1
Day's happenings: Chronology,-90.09,0.341,1
Language: Baby talk and juvenile,-90.15,0.341,1
Films: Old,-90.21,0.341,1
Films: Style,-90.23,0.341,1
Worries: Tastes,-90.27,0.341,1
Day's happenings: Omissions,-90.34,0.341,1
Observations: Statements,-90.45,0.341,1
Childhood: House,-90.47,0.341,1
Tastes: Climate,-90.55,0.341,1
Films: Televisual,-90.6,0.341,1
Beauty: Conduct,-90.71,0.341,1
Errors: Plant care,-90.73,0.341,1
Worries: Complaints,-90.81,0.341,1
Appearances: Disease symptom,-90.83,0.341,1
Observations: Manners,-90.94,0.341,1
Appearances: Food,-91.02,0.341,1
Day's happenings: Weather,-91.22,0.341,1
Appearances: Alternative comparisons,-91.27,0.341,1
Quotations: Imitative,-91.32,0.341,1
Observations: State,-91.58,0.341,1
Day's happenings: Hierarchy,-91.63,0.341,1
Beliefs: Political,-91.69,0.341,1
Predictions and guesses: Limit,-91.69,0.341,1
Appearances: Dimensions and aspects,-91.7,0.341,1
Films: Levels,-91.75,0.341,1
Errors: Computer use,-91.82,0.341,1
Quotations: Prophet,-91.96,0.341,1
Childhood: Misfortune,-92.09,0.341,1
Errors: Scheduling,-92.12,0.341,1
Appearances: Phenomenon,-92.24,0.341,1
Instructions,-92.33,0.341,1
Fears: Refusal,-92.34,0.341,1
Predictions and guesses: What,-92.37,0.341,1
Proof,-92.68,0.341,1
Worries: Stupidity,-92.69,0.341,1
Tastes: Periodicals,-92.72,0.341,1
Worries: Surprise,-92.96,0.341,1
Fears: Slander,-93.06,0.341,1
Errors,-93.07,0.341,1
Errors: Shopping,-93.29,0.341,1
Appearances: Future,-93.32,0.341,1
Dangers and risk,-93.51,0.341,1
Dislikes: Causes,-93.67,0.341,1
Dislikes: Customs,-93.69,0.341,1
Errors: Spouse,-93.73,0.341,1
Dislikes: Self,-93.74,0.341,1
Appearances: Economy,-93.79,0.341,1
Fears: Accident,-93.95,0.341,1
Appearances: Resemblances,-93.99,0.341,1
Observations: Arrangements,-94.06,0.341,1
Rumors,-94.07,0.341,1
Criticisms,-94.18,0.341,1
Dislikes: Situations,-94.18,0.341,1
Tastes: Schools,-94.22,0.341,1
Appearances: Landscape,-94.22,0.341,1
Fears: Boredom,-94.22,0.341,1
Errors: Using devices,-94.23,0.341,1
Tastes: Famous persons,-94.46,0.341,1
Tastes: Dress,-94.62,0.341,1
Errors: Sewing,-94.69,0.341,1
Appearances: Dress,-94.78,0.341,1
Films: Worst,-94.86,0.341,1
Appearances: City or country,-95.03,0.341,1
Tastes: Night life,-95.12,0.341,1
Appearances: Social event (eg dance or parade),-95.47,0.341,1
Observations: Quantities,-95.63,0.341,1
Errors: Choosing cooks,-95.63,0.341,1
Errors: Recitation,-95.64,0.341,1
Errors: Religious matters,-95.96,0.341,1
Dislikes: Art,-96.07,0.341,1
Rivalries: Nations,-96.24,0.341,1
Fears: Violence,-96.35,0.341,1
Quotations: Politician,-96.37,0.341,1
Appearances: Neighborhood,-96.38,0.341,1
Books: Manuals,-96.39,0.341,1
Quotations: Lawyer,-96.79,0.341,1
Errors: Litigation,-97.31,0.341,1
Means,-97.33,0.341,1
Childhood: Dress,-97.49,0.341,1
Errors: Degree,-98.18,0.341,1
Appearances: Structure,-98.46,0.341,1
Day's happenings: Degree,-98.67,0.341,1
Errors: Dressing,-99.37,0.341,1
Errors: Coordinating,-100.42,0.341,1
Reactions,-100.73,0.341,1
Religion,-107.09,0.341,1
Beauty,-107.17,0.341,1
Errors: Gesturing,-107.24,0.341,1
Worries: Meetings,-107.24,0.341,1
Nonsense,-107.59,0.341,1
Errors: Narration,-107.7,0.341,1
Changes: Spouse,-107.76,0.341,1
Changes: House layout,-107.77,0.341,1
Finest moments: Acquisition,-107.89,0.341,1
Changes: Fashion,-108.02,0.341,1
Errors: Identical analogous or equivalent,-108.5,0.341,1
Distant relatives,-108.73,0.341,1
Errors: Educators,-108.94,0.341,1
Appearances: Natural and artificial,-108.97,0.341,1
Fears: Monsters,-109.28,0.341,1
Day's happenings: Transactions,-109.3,0.341,1
Observations: Trivia,-109.31,0.341,1
Language: Oaths,-109.36,0.341,1
Predictions and guesses: Event,-109.74,0.341,1
References,-109.92,0.341,1
Worries: Appearance,-109.96,0.341,1
Errors: Interior design,-110.0,0.341,1
Customs: Daily agenda,-110.54,0.341,1
Methods,-110.68,0.341,1
Conflicts and disagreements: Of,-111.33,0.341,1
Observations: Status,-111.41,0.341,1
Acts,-111.51,0.341,1
Controversies,-111.51,0.341,1
Worries: Superstitions,-111.56,0.341,1
Fears: Company's,-111.77,0.341,1
Predictions and guesses: How much,-112.02,0.341,1
Predictions and guesses: Order,-112.12,0.341,1
Errors: Grammar or syntax,-112.42,0.341,1
Tastes: Politics,-112.54,0.341,1
Fears: Crime,-112.79,0.341,1
Appearances: Plant,-112.81,0.341,1
Fears: Bad luck,-112.82,0.341,1
Childhood: Clubs,-113.04,0.341,1
Conflicts and disagreements: Policeman,-113.09,0.341,1
Rivalries: Celebrities,-113.15,0.341,1
Errors: Dancing,-113.16,0.341,1
Errors: Driving,-113.41,0.341,1
Dislikes,-113.56,0.341,1
Dislikes: Beliefs,-113.56,0.341,1
Books: Rankings,-113.59,0.341,1
Predictions and guesses: Control,-113.67,0.341,1
Errors: Arbitrating,-113.72,0.341,1
Options,-113.95,0.341,1
Fears: Legal action,-114.0,0.341,1
Trends,-114.06,0.341,1
Dislikes: Activities,-114.14,0.341,1
Worries: Criticism,-114.44,0.341,1
Tastes: Newspapers,-114.54,0.341,1
Connex,-114.83,0.341,1
Day's happenings: Bads,-115.19,0.341,1
Dislikes: Duties,-115.33,0.341,1
Errors: Celebrities,-115.33,0.341,1
Errors: Recreation,-115.33,0.341,1
Childhood: Inabilities,-115.52,0.341,1
Quotations: Correspondent,-115.54,0.341,1
Quotations: Gossip,-115.94,0.341,1
Dislikes: Organizations,-116.0,0.341,1
Observations: Spouse,-116.21,0.341,1
Fears: Humiliation,-116.3,0.341,1
Tastes: Cars,-116.4,0.341,1
Appearances: Self,-116.43,0.341,1
Tastes: Television,-116.52,0.341,1
Horrible experiences,-116.61,0.341,1
Quotations: Blurb,-116.81,0.341,1
Dislikes: Styles,-116.82,0.341,1
Tastes: Investment portfolios,-116.88,0.341,1
Finest moments: Ecstasy,-116.97,0.341,1
Quotations: Consultant,-117.0,0.341,1
Tastes: Churches,-117.12,0.341,1
Appearances: Systems,-117.15,0.341,1
Errors: Sleeping,-117.3,0.341,1
Errors: Applying makeup,-117.65,0.341,1
Tastes: Services,-117.78,0.341,1
Appearances: Types and taxonomy,-117.81,0.341,1
Tastes: Sports,-118.06,0.341,1
Dislikes: Types,-118.44,0.341,1
Fears: Menopause,-118.48,0.341,1
Changes: Dress,-118.71,0.341,1
Fears: Degradation,-119.14,0.341,1
Errors: Filling out forms,-119.72,0.341,1
Tastes: Knickknackery,-120.99,0.341,1
Conflicts and disagreements: Boss,-121.13,0.341,1
Dislikes: Ends,-121.22,0.341,1
Dislikes: Trends,-121.3,0.341,1
Appearances: Handwriting,-124.18,0.341,1
Errors: Soliciting,-124.67,0.341,1
Funny experiences: Ribald,-127.28,0.341,1
Fears: Ugliness,-128.48,0.341,1
Day's happenings: Status quo,-128.52,0.341,1
Fears: Punishment,-128.81,0.341,1
Meetings,-128.99,0.341,1
Quotations: Critic or reviewer,-130.36,0.341,1
Changes: Affiliations,-130.99,0.341,1
Errors: Military,-132.33,0.341,1
Errors: Absence of,-132.43,0.341,1
Quotations: Boss,-132.57,0.341,1
Corrections,-132.59,0.341,1
Errors: Minimal,-132.75,0.341,1
Dislikes: Details,-133.64,0.341,1
Things previously discussed: Additions,-134.2,0.341,1
Beauty: False,-134.27,0.341,1
Changes: Appearance,-134.28,0.341,1
Dislikes: Subjects,-134.32,0.341,1
Appearances: Sky,-134.53,0.341,1
Worries: Dress,-134.6,0.341,1
Possessions,-134.69,0.341,1
Day's happenings: Dimensions,-134.71,0.341,1
Rivalries: Spouse,-134.74,0.341,1
Quotations: Idol,-134.78,0.341,1
Dislikes: Morals,-134.84,0.341,1
Dislikes: Family,-135.12,0.341,1
Errors: House work,-135.41,0.341,1
Errors: Other person's,-135.42,0.341,1
Errors: Spelling,-135.48,0.341,1
Conflicts and disagreements: Clerk,-135.53,0.341,1
Errors: Handwriting,-135.53,0.341,1
Dislikes: Films,-135.79,0.341,1
Dislikes: Professions,-135.8,0.341,1
Enemies,-136.04,0.341,1
Appearances: Passersby,-136.14,0.341,1
Beauty: Body,-136.17,0.341,1
Errors: Listening to music,-136.3,0.341,1
Errors: Eating,-136.33,0.341,1
Fears: Pathogenic industry,-136.5,0.341,1
Day's happenings: Purchases,-136.6,0.341,1
Worries: Sordor,-136.64,0.341,1
Appearances: Content or parts,-137.17,0.341,1
Appearances: Building,-137.18,0.341,1
Dislikes: Books,-137.26,0.341,1
Dislikes: Methods,-138.07,0.341,1
The calendar,-138.32,0.341,1
Idols,-138.41,0.341,1
Worries: Punishment,-139.37,0.341,1
Worries: Weather,-139.41,0.341,1
Dislikes: Groups,-140.01,0.341,1
Dislikes: Events,-140.05,0.341,1
Beliefs: Military,-140.08,0.341,1
Appearances: Face,-140.42,0.341,1
Dislikes: Remarks,-140.86,0.341,1
Dislikes: Music,-141.7,0.341,1
Dislikes: Weather,-142.02,0.341,1
Errors: Typing,-142.1,0.341,1
Worries: Military,-147.19,0.341,1
Errors: Sports,-148.53,0.341,1
Customs: Church,-150.39,0.341,1
Changes: Rank,-150.53,0.341,1
Changes: Celebrities,-150.77,0.341,1
Day's happenings: Goods,-150.98,0.341,1
Appearances: Performance,-151.5,0.341,1
Observations: Devices,-151.88,0.341,1
Complaints,-152.63,0.341,1
Day's happenings: Beauty or ugliness,-152.94,0.341,1
Errors: Insulting,-153.21,0.341,1
Observations: Timings,-153.47,0.341,1
Quotations: Celebrities,-154.44,0.341,1
Rankings,-155.37,0.341,1
Costs,-155.7,0.341,1
Errors: Walking,-156.14,0.341,1
Day's happenings: Gussin (?),-156.45,0.341,1
Appearances: New,-156.88,0.341,1
Dislikes: Politics,-156.94,0.341,1
Errors: Accounting,-157.4,0.341,1
Errors: Vacationing,-157.6,0.341,1
Errors: Punishment,-158.11,0.341,1
Dislikes: Means,-158.39,0.341,1
Tastes: Perfumes and cosmetics,-158.44,0.341,1
Appearances: Best and worst,-158.47,0.341,1
Books: Worst or worse,-158.69,0.341,1
Appearances: Chronology,-158.99,0.341,1
Dislikes: Topics,-159.21,0.341,1
Errors: Funereal,-159.36,0.341,1
Dislikes: Entertainment,-159.55,0.341,1
Dislikes: Places,-159.71,0.341,1
Appearances: Acquaintances,-159.74,0.341,1
Appearances: The other person,-159.78,0.341,1
Appearances: Device,-159.79,0.341,1
Dislikes: Religion,-160.56,0.341,1
Fears: Poisoning,-161.76,0.341,1
Predictions and guesses: Not,-163.31,0.341,1
Dislikes: Present,-173.51,0.341,1
Childhood: Body,-173.7,0.341,1
Dislikes: Hypotheses,-174.39,0.341,1
Fights,-174.39,0.341,1
Observations: Weather,-174.61,0.341,1
Errors: Unknown,-175.42,0.341,1
Fears: Evil,-176.16,0.341,1
Errors: Bodily movement,-176.51,0.341,1
Worries: Wear,-176.55,0.341,1
Errors: Personal hygiene,-178.04,0.341,1
Tastes: Yard,-178.13,0.341,1
Dislikes: Devices,-178.94,0.341,1
Observations: Dress or makeup,-178.99,0.341,1
Appearances: Furniture,-181.25,0.341,1
Errors: Yard work,-181.31,0.341,1
Appearances,-188.01,0.341,1
Appearances: Old,-189.07,0.341,1
Politics,-192.88,0.341,1
Positions,-196.91,0.341,1
Appearances: Celebrities,-198.79,0.341,1
Appearances: Body,-199.45,0.341,1
Errors: Cursing,-200.56,0.341,1
Appearances: Defects,-208.05,0.341,1
Beauty: Face,-214.23,0.341,1
Dislikes: The other,-219.79,0.341,1
Dislikes: Animals,-221.42,0.341,1
Fears: Impotence,-232.59,0.341,1
Stupidity,-234.49,0.341,1
Dislikes: Individuals,-239.73,0.341,1
Dislikes: Nature,-239.76,0.341,1
Errors: Erotic life,-317.61,0.341,1
